string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string
FALSE,?,NORMAL,?,?,?,NORMAL,FALSE,LOW,LOW,?,?,FALSE,FALSE,LOW,?,FALSE
FALSE,NORMAL,NORMAL,FALSE,NORMAL,FALSE,NORMAL,FALSE,HIGH,NORMAL,TRUE,?,FALSE,FALSE,LOW,?,?
FALSE,?,HIGH,FALSE,HIGH,FALSE,NORMAL,?,?,LOW,?,?,FALSE,FALSE,?,LOW,FALSE
FALSE,NORMAL,?,?,NORMAL,FALSE,?,FALSE,HIGH,HIGH,?,HIGH,?,FALSE,LOW,LOW,FALSE
FALSE,HIGH,?,FALSE,HIGH,?,?,?,?,HIGH,FALSE,HIGH,?,FALSE,?,HIGH,FALSE
?,?,NORMAL,FALSE,NORMAL,FALSE,NORMAL,?,LOW,?,FALSE,LOW,TRUE,?,HIGH,LOW,?
FALSE,HIGH,HIGH,TRUE,?,FALSE,?,FALSE,HIGH,?,FALSE,?,FALSE,?,?,LOW,?
?,NORMAL,?,FALSE,NORMAL,?,NORMAL,?,HIGH,HIGH,FALSE,HIGH,FALSE,FALSE,?,LOW,FALSE
FALSE,NORMAL,?,?,NORMAL,FALSE,NORMAL,FALSE,LOW,LOW,?,LOW,?,FALSE,NORMAL,LOW,FALSE
TRUE,LOW,NORMAL,TRUE,LOW,TRUE,LOW,?,HIGH,HIGH,FALSE,HIGH,FALSE,?,NORMAL,LOW,FALSE
FALSE,HIGH,NORMAL,?,HIGH,?,LOW,FALSE,?,HIGH,FALSE,HIGH,FALSE,FALSE,?,?,FALSE
FALSE,HIGH,?,TRUE,?,FALSE,NORMAL,FALSE,HIGH,HIGH,FALSE,?,FALSE,FALSE,?,ZERO,FALSE
FALSE,NORMAL,?,FALSE,?,FALSE,NORMAL,?,?,HIGH,FALSE,HIGH,FALSE,?,NORMAL,LOW,FALSE
TRUE,?,LOW,FALSE,LOW,TRUE,LOW,FALSE,HIGH,HIGH,FALSE,HIGH,?,FALSE,LOW,?,TRUE
?,NORMAL,NORMAL,?,NORMAL,FALSE,?,FALSE,?,HIGH,FALSE,HIGH,FALSE,FALSE,?,?,?
FALSE,?,NORMAL,FALSE,NORMAL,FALSE,NORMAL,?,?,HIGH,FALSE,?,FALSE,FALSE,?,LOW,?
?,HIGH,HIGH,?,HIGH,FALSE,NORMAL,?,HIGH,HIGH,?,HIGH,?,FALSE,?,LOW,FALSE
FALSE,?,HIGH,?,HIGH,?,?,FALSE,LOW,LOW,FALSE,LOW,?,FALSE,NORMAL,?,FALSE
?,?,NORMAL,FALSE,NORMAL,FALSE,NORMAL,FALSE,HIGH,HIGH,?,HIGH,FALSE,FALSE,LOW,LOW,?
TRUE,LOW,?,TRUE,LOW,TRUE,LOW,FALSE,HIGH,HIGH,FALSE,?,FALSE,FALSE,LOW,LOW,?
FALSE,?,NORMAL,FALSE,NORMAL,?,NORMAL,?,HIGH,HIGH,FALSE,HIGH,?,?,LOW,?,?
?,NORMAL,?,FALSE,NORMAL,?,NORMAL,?,?,?,?,HIGH,?,FALSE,LOW,?,?
FALSE,NORMAL,?,FALSE,?,FALSE,HIGH,FALSE,HIGH,HIGH,?,HIGH,FALSE,?,?,LOW,FALSE
?,NORMAL,?,?,NORMAL,FALSE,LOW,FALSE,HIGH,HIGH,?,HIGH,FALSE,?,NORMAL,?,FALSE
FALSE,NORMAL,NORMAL,?,?,FALSE,NORMAL,FALSE,HIGH,?,FALSE,?,FALSE,FALSE,NORMAL,LOW,?
FALSE,NORMAL,?,FALSE,NORMAL,?,NORMAL,FALSE,HIGH,HIGH,FALSE,?,FALSE,FALSE,HIGH,?,FALSE
?,NORMAL,NORMAL,TRUE,?,FALSE,NORMAL,TRUE,NORMAL,LOW,FALSE,?,FALSE,FALSE,NORMAL,LOW,FALSE
FALSE,?,?,FALSE,NORMAL,FALSE,NORMAL,?,LOW,LOW,?,LOW,FALSE,FALSE,LOW,LOW,?
?,NORMAL,NORMAL,FALSE,?,FALSE,NORMAL,FALSE,?,HIGH,FALSE,HIGH,FALSE,FALSE,HIGH,LOW,FALSE
FALSE,NORMAL,NORMAL,FALSE,?,FALSE,NORMAL,FALSE,?,?,FALSE,?,?,?,NORMAL,?,FALSE
FALSE,NORMAL,HIGH,?,HIGH,FALSE,LOW,FALSE,HIGH,HIGH,FALSE,?,?,FALSE,NORMAL,LOW,?
?,?,?,FALSE,?,FALSE,?,FALSE,HIGH,?,?,HIGH,?,FALSE,HIGH,LOW,FALSE
FALSE,?,NORMAL,FALSE,?,FALSE,NORMAL,FALSE,?,LOW,FALSE,LOW,TRUE,FALSE,LOW,LOW,?
FALSE,NORMAL,NORMAL,FALSE,NORMAL,?,?,FALSE,HIGH,HIGH,FALSE,HIGH,FALSE,FALSE,HIGH,LOW,FALSE
FALSE,NORMAL,NORMAL,FALSE,NORMAL,FALSE,NORMAL,FALSE,HIGH,HIGH,?,HIGH,TRUE,?,NORMAL,LOW,FALSE
FALSE,LOW,LOW,FALSE,LOW,?,NORMAL,?,HIGH,HIGH,FALSE,?,?,?,HIGH,LOW,?
?,?,NORMAL,FALSE,?,FALSE,?,?,HIGH,HIGH,?,HIGH,?,?,?,ZERO,FALSE
FALSE,NORMAL,NORMAL,FALSE,NORMAL,?,NORMAL,?,LOW,LOW,FALSE,LOW,FALSE,FALSE,NORMAL,LOW,?
FALSE,NORMAL,NORMAL,FALSE,NORMAL,FALSE,HIGH,FALSE,HIGH,?,?,HIGH,FALSE,FALSE,NORMAL,LOW,FALSE
FALSE,?,HIGH,TRUE,?,FALSE,?,FALSE,HIGH,HIGH,FALSE,HIGH,TRUE,?,NORMAL,LOW,?
FALSE,HIGH,?,?,HIGH,FALSE,?,FALSE,?,HIGH,FALSE,HIGH,FALSE,?,?,?,?
FALSE,?,?,FALSE,NORMAL,?,?,FALSE,?,?,FALSE,HIGH,FALSE,FALSE,HIGH,LOW,?
FALSE,HIGH,?,FALSE,HIGH,FALSE,NORMAL,FALSE,?,HIGH,FALSE,HIGH,FALSE,FALSE,?,LOW,FALSE
FALSE,NORMAL,NORMAL,FALSE,NORMAL,FALSE,NORMAL,FALSE,?,HIGH,FALSE,HIGH,?,FALSE,NORMAL,LOW,?
FALSE,NORMAL,NORMAL,?,NORMAL,?,NORMAL,FALSE,HIGH,HIGH,FALSE,?,?,?,?,LOW,FALSE
?,HIGH,HIGH,TRUE,HIGH,FALSE,LOW,FALSE,HIGH,?,?,?,FALSE,FALSE,LOW,?,?
FALSE,NORMAL,?,FALSE,?,FALSE,?,FALSE,LOW,LOW,FALSE,?,FALSE,FALSE,HIGH,LOW,FALSE
TRUE,?,LOW,FALSE,LOW,TRUE,LOW,FALSE,?,HIGH,FALSE,HIGH,TRUE,FALSE,HIGH,LOW,?
FALSE,LOW,LOW,FALSE,LOW,FALSE,NORMAL,?,HIGH,HIGH,FALSE,?,FALSE,FALSE,LOW,LOW,TRUE
FALSE,NORMAL,?,?,NORMAL,?,NORMAL,FALSE,HIGH,?,FALSE,HIGH,FALSE,FALSE,NORMAL,ZERO,FALSE
FALSE,NORMAL,NORMAL,?,?,?,NORMAL,?,HIGH,?,FALSE,HIGH,FALSE,FALSE,?,?,FALSE
?,?,NORMAL,?,NORMAL,FALSE,NORMAL,?,HIGH,HIGH,FALSE,HIGH,FALSE,FALSE,NORMAL,NORMAL,FALSE
FALSE,NORMAL,NORMAL,FALSE,NORMAL,FALSE,NORMAL,FALSE,HIGH,HIGH,FALSE,?,FALSE,?,NORMAL,?,FALSE
FALSE,NORMAL,HIGH,FALSE,HIGH,FALSE,NORMAL,FALSE,?,HIGH,?,HIGH,?,FALSE,LOW,LOW,FALSE
FALSE,HIGH,?,FALSE,HIGH,FALSE,?,FALSE,HIGH,?,?,?,?,?,HIGH,?,?
FALSE,?,NORMAL,?,?,FALSE,?,FALSE,HIGH,?,TRUE,NORMAL,FALSE,FALSE,?,LOW,?
?,LOW,LOW,?,LOW,FALSE,NORMAL,FALSE,?,?,FALSE,LOW,FALSE,?,HIGH,LOW,?
TRUE,?,?,?,LOW,TRUE,?,FALSE,HIGH,HIGH,?,?,?,FALSE,?,ZERO,?
?,NORMAL,NORMAL,?,NORMAL,FALSE,NORMAL,FALSE,HIGH,HIGH,FALSE,?,FALSE,?,?,?,?
FALSE,NORMAL,LOW,FALSE,?,?,NORMAL,FALSE,?,HIGH,FALSE,?,?,FALSE,LOW,?,?
TRUE,LOW,LOW,FALSE,LOW,?,LOW,FALSE,?,?,FALSE,HIGH,?,?,NORMAL,?,FALSE
FALSE,?,?,FALSE,?,?,NORMAL,FALSE,?,LOW,FALSE,LOW,FALSE,FALSE,?,LOW,?
FALSE,?,NORMAL,FALSE,NORMAL,FALSE,?,FALSE,HIGH,HIGH,?,?,FALSE,FALSE,NORMAL,NORMAL,?
?,NORMAL,?,FALSE,?,FALSE,NORMAL,FALSE,LOW,NORMAL,FALSE,?,FALSE,FALSE,LOW,NORMAL,FALSE
?,?,LOW,FALSE,LOW,FALSE,NORMAL,FALSE,HIGH,?,FALSE,HIGH,FALSE,FALSE,NORMAL,LOW,FALSE
TRUE,?,LOW,?,?,TRUE,LOW,FALSE,?,HIGH,FALSE,HIGH,FALSE,FALSE,?,?,FALSE
FALSE,HIGH,HIGH,?,?,FALSE,NORMAL,FALSE,HIGH,HIGH,FALSE,HIGH,FALSE,FALSE,NORMAL,NORMAL,?
FALSE,NORMAL,NORMAL,TRUE,NORMAL,FALSE,LOW,FALSE,HIGH,HIGH,?,HIGH,FALSE,FALSE,HIGH,LOW,FALSE
?,LOW,?,FALSE,NORMAL,FALSE,?,TRUE,NORMAL,HIGH,?,HIGH,?,FALSE,LOW,NORMAL,FALSE
FALSE,HIGH,HIGH,TRUE,HIGH,FALSE,?,FALSE,HIGH,HIGH,FALSE,HIGH,FALSE,FALSE,?,?,FALSE
FALSE,NORMAL,NORMAL,TRUE,?,FALSE,NORMAL,?,HIGH,HIGH,FALSE,HIGH,FALSE,?,LOW,?,?
?,?,HIGH,TRUE,HIGH,FALSE,NORMAL,FALSE,?,HIGH,FALSE,?,?,FALSE,NORMAL,?,FALSE
FALSE,HIGH,HIGH,?,HIGH,FALSE,NORMAL,FALSE,HIGH,HIGH,?,HIGH,?,FALSE,?,HIGH,FALSE
?,NORMAL,NORMAL,FALSE,NORMAL,?,NORMAL,FALSE,HIGH,HIGH,FALSE,?,?,FALSE,?,LOW,?
FALSE,?,LOW,?,?,FALSE,?,FALSE,HIGH,HIGH,FALSE,HIGH,FALSE,?,NORMAL,LOW,?
FALSE,NORMAL,NORMAL,FALSE,NORMAL,FALSE,NORMAL,FALSE,LOW,NORMAL,TRUE,?,FALSE,?,LOW,LOW,FALSE
FALSE,NORMAL,NORMAL,FALSE,NORMAL,?,LOW,?,?,HIGH,?,HIGH,?,FALSE,HIGH,LOW,FALSE
FALSE,NORMAL,?,FALSE,NORMAL,FALSE,?,FALSE,LOW,LOW,FALSE,LOW,FALSE,FALSE,NORMAL,LOW,FALSE
FALSE,?,NORMAL,FALSE,NORMAL,FALSE,NORMAL,FALSE,?,?,?,HIGH,FALSE,?,HIGH,?,?
FALSE,NORMAL,?,FALSE,NORMAL,?,NORMAL,FALSE,HIGH,HIGH,?,HIGH,FALSE,FALSE,HIGH,LOW,FALSE
?,?,NORMAL,FALSE,NORMAL,FALSE,?,FALSE,NORMAL,LOW,TRUE,LOW,FALSE,FALSE,NORMAL,LOW,FALSE
?,NORMAL,HIGH,?,HIGH,FALSE,?,FALSE,LOW,LOW,?,LOW,FALSE,FALSE,HIGH,LOW,FALSE
FALSE,LOW,?,FALSE,LOW,FALSE,?,FALSE,?,HIGH,FALSE,?,FALSE,?,LOW,LOW,FALSE
FALSE,NORMAL,?,FALSE,NORMAL,?,NORMAL,FALSE,HIGH,HIGH,?,?,FALSE,?,NORMAL,LOW,?
FALSE,?,NORMAL,?,NORMAL,FALSE,?,?,HIGH,?,FALSE,HIGH,FALSE,FALSE,HIGH,?,FALSE
FALSE,NORMAL,?,FALSE,?,?,NORMAL,FALSE,?,HIGH,FALSE,?,?,FALSE,NORMAL,LOW,TRUE
FALSE,NORMAL,?,FALSE,NORMAL,FALSE,?,?,HIGH,HIGH,FALSE,?,FALSE,FALSE,NORMAL,LOW,FALSE
FALSE,LOW,NORMAL,?,NORMAL,FALSE,NORMAL,FALSE,HIGH,HIGH,FALSE,HIGH,FALSE,FALSE,?,NORMAL,?
?,NORMAL,NORMAL,FALSE,NORMAL,FALSE,HIGH,FALSE,HIGH,HIGH,FALSE,HIGH,FALSE,FALSE,NORMAL,LOW,?
?,NORMAL,?,FALSE,NORMAL,FALSE,NORMAL,FALSE,HIGH,HIGH,FALSE,HIGH,FALSE,FALSE,?,NORMAL,?
FALSE,NORMAL,NORMAL,FALSE,NORMAL,?,?,?,HIGH,NORMAL,?,?,?,FALSE,HIGH,?,?
?,NORMAL,HIGH,TRUE,HIGH,?,NORMAL,FALSE,HIGH,HIGH,FALSE,HIGH,FALSE,FALSE,?,LOW,FALSE
?,NORMAL,NORMAL,FALSE,NORMAL,FALSE,NORMAL,FALSE,?,HIGH,FALSE,HIGH,FALSE,FALSE,HIGH,?,?
FALSE,HIGH,?,?,HIGH,FALSE,NORMAL,FALSE,HIGH,HIGH,FALSE,?,?,FALSE,HIGH,LOW,FALSE
?,LOW,?,FALSE,?,TRUE,LOW,?,?,LOW,?,LOW,?,FALSE,HIGH,LOW,FALSE
?,?,NORMAL,FALSE,?,FALSE,NORMAL,FALSE,HIGH,HIGH,FALSE,HIGH,?,FALSE,LOW,?,?
FALSE,NORMAL,NORMAL,FALSE,NORMAL,FALSE,?,?,HIGH,HIGH,?,HIGH,?,FALSE,?,LOW,FALSE
FALSE,HIGH,HIGH,?,?,FALSE,LOW,FALSE,?,HIGH,FALSE,HIGH,FALSE,FALSE,NORMAL,?,FALSE
?,?,HIGH,FALSE,HIGH,FALSE,NORMAL,FALSE,?,HIGH,?,HIGH,FALSE,FALSE,NORMAL,NORMAL,?
FALSE,HIGH,HIGH,?,HIGH,FALSE,NORMAL,FALSE,?,HIGH,?,?,FALSE,FALSE,?,?,FALSE
?,?,NORMAL,FALSE,NORMAL,FALSE,?,FALSE,HIGH,HIGH,FALSE,?,FALSE,?,LOW,LOW,FALSE
FALSE,?,LOW,FALSE,LOW,FALSE,NORMAL,FALSE,HIGH,HIGH,?,HIGH,FALSE,FALSE,?,LOW,FALSE
FALSE,HIGH,HIGH,TRUE,HIGH,FALSE,NORMAL,FALSE,HIGH,HIGH,FALSE,?,FALSE,?,LOW,HIGH,?
?,NORMAL,NORMAL,FALSE,NORMAL,FALSE,?,?,HIGH,HIGH,FALSE,?,FALSE,?,NORMAL,ZERO,FALSE
FALSE,?,?,FALSE,NORMAL,?,NORMAL,?,HIGH,HIGH,FALSE,HIGH,?,FALSE,NORMAL,NORMAL,FALSE
FALSE,?,?,?,?,FALSE,NORMAL,?,LOW,HIGH,FALSE,?,FALSE,FALSE,HIGH,LOW,FALSE
FALSE,NORMAL,NORMAL,FALSE,?,FALSE,?,FALSE,HIGH,HIGH,?,?,FALSE,FALSE,LOW,LOW,FALSE
?,?,NORMAL,FALSE,NORMAL,?,?,FALSE,LOW,?,FALSE,?,?,FALSE,HIGH,LOW,?
FALSE,NORMAL,NORMAL,FALSE,NORMAL,FALSE,?,FALSE,LOW,LOW,FALSE,LOW,FALSE,FALSE,NORMAL,LOW,?
TRUE,LOW,?,?,?,TRUE,LOW,?,?,HIGH,FALSE,HIGH,FALSE,FALSE,HIGH,LOW,FALSE
?,?,?,FALSE,NORMAL,FALSE,NORMAL,FALSE,LOW,HIGH,?,HIGH,FALSE,FALSE,HIGH,?,TRUE
?,?,HIGH,?,HIGH,?,NORMAL,?,HIGH,NORMAL,TRUE,NORMAL,FALSE,FALSE,LOW,?,FALSE
?,NORMAL,NORMAL,FALSE,?,?,NORMAL,FALSE,HIGH,HIGH,?,?,FALSE,FALSE,NORMAL,?,?
FALSE,?,LOW,FALSE,NORMAL,FALSE,NORMAL,?,HIGH,?,FALSE,HIGH,FALSE,FALSE,LOW,LOW,FALSE
?,NORMAL,NORMAL,FALSE,NORMAL,FALSE,NORMAL,FALSE,HIGH,HIGH,FALSE,?,?,FALSE,HIGH,LOW,TRUE
FALSE,NORMAL,NORMAL,?,NORMAL,FALSE,?,FALSE,?,HIGH,FALSE,HIGH,FALSE,FALSE,LOW,?,FALSE
FALSE,HIGH,HIGH,?,?,FALSE,NORMAL,FALSE,HIGH,NORMAL,TRUE,NORMAL,FALSE,FALSE,?,LOW,?
FALSE,NORMAL,NORMAL,FALSE,NORMAL,FALSE,?,?,?,HIGH,FALSE,HIGH,FALSE,?,LOW,LOW,?
FALSE,NORMAL,?,FALSE,NORMAL,FALSE,?,FALSE,HIGH,NORMAL,TRUE,NORMAL,TRUE,FALSE,HIGH,?,?
?,NORMAL,NORMAL,?,NORMAL,FALSE,NORMAL,?,HIGH,HIGH,FALSE,?,FALSE,?,NORMAL,?,FALSE
FALSE,?,LOW,FALSE,?,FALSE,?,?,NORMAL,HIGH,FALSE,HIGH,FALSE,FALSE,LOW,LOW,?
FALSE,?,?,FALSE,NORMAL,FALSE,NORMAL,FALSE,HIGH,HIGH,FALSE,HIGH,TRUE,?,?,?,FALSE
FALSE,?,NORMAL,FALSE,NORMAL,FALSE,NORMAL,FALSE,HIGH,HIGH,FALSE,HIGH,FALSE,FALSE,LOW,LOW,?
FALSE,NORMAL,NORMAL,FALSE,NORMAL,FALSE,NORMAL,FALSE,LOW,HIGH,FALSE,HIGH,?,FALSE,?,LOW,?
FALSE,?,?,FALSE,NORMAL,FALSE,NORMAL,FALSE,LOW,?,?,LOW,FALSE,FALSE,HIGH,LOW,FALSE
FALSE,NORMAL,NORMAL,FALSE,?,FALSE,?,FALSE,?,?,FALSE,HIGH,FALSE,FALSE,HIGH,LOW,?
?,LOW,LOW,FALSE,?,FALSE,?,?,HIGH,HIGH,FALSE,HIGH,FALSE,FALSE,?,?,?
FALSE,HIGH,HIGH,FALSE,?,FALSE,NORMAL,FALSE,LOW,HIGH,TRUE,HIGH,FALSE,?,HIGH,LOW,?
FALSE,?,HIGH,?,?,?,NORMAL,FALSE,LOW,LOW,?,LOW,?,FALSE,HIGH,LOW,TRUE
FALSE,NORMAL,LOW,FALSE,?,FALSE,NORMAL,?,?,NORMAL,TRUE,NORMAL,TRUE,?,?,LOW,FALSE
FALSE,NORMAL,NORMAL,FALSE,NORMAL,?,NORMAL,FALSE,HIGH,HIGH,?,HIGH,?,FALSE,HIGH,?,?
FALSE,LOW,?,FALSE,LOW,?,NORMAL,FALSE,HIGH,HIGH,FALSE,?,?,FALSE,HIGH,LOW,FALSE
FALSE,NORMAL,?,FALSE,NORMAL,FALSE,NORMAL,FALSE,?,HIGH,FALSE,HIGH,FALSE,FALSE,?,LOW,FALSE
FALSE,?,HIGH,TRUE,?,FALSE,NORMAL,?,?,HIGH,FALSE,?,FALSE,FALSE,NORMAL,LOW,FALSE
FALSE,NORMAL,NORMAL,FALSE,?,?,?,FALSE,LOW,LOW,?,?,FALSE,FALSE,NORMAL,?,FALSE
?,NORMAL,NORMAL,?,?,?,LOW,FALSE,HIGH,HIGH,FALSE,?,FALSE,FALSE,LOW,LOW,?
?,NORMAL,NORMAL,FALSE,?,?,NORMAL,?,NORMAL,?,?,HIGH,FALSE,FALSE,NORMAL,LOW,FALSE
?,LOW,LOW,FALSE,LOW,FALSE,?,?,HIGH,HIGH,?,HIGH,FALSE,FALSE,NORMAL,?,FALSE
FALSE,NORMAL,HIGH,TRUE,HIGH,?,?,FALSE,HIGH,NORMAL,TRUE,NORMAL,FALSE,?,?,LOW,?
FALSE,?,HIGH,TRUE,HIGH,FALSE,NORMAL,FALSE,HIGH,HIGH,?,?,?,FALSE,NORMAL,?,?
FALSE,?,NORMAL,FALSE,NORMAL,?,?,FALSE,?,?,?,HIGH,?,FALSE,?,ZERO,FALSE
FALSE,NORMAL,NORMAL,FALSE,NORMAL,?,NORMAL,?,HIGH,HIGH,FALSE,HIGH,TRUE,?,LOW,?,?
FALSE,NORMAL,NORMAL,FALSE,?,?,?,FALSE,?,?,?,?,FALSE,FALSE,HIGH,LOW,FALSE
TRUE,?,HIGH,FALSE,LOW,?,LOW,FALSE,?,?,FALSE,HIGH,?,FALSE,?,LOW,FALSE
FALSE,?,?,FALSE,NORMAL,FALSE,?,FALSE,HIGH,?,FALSE,HIGH,FALSE,FALSE,?,?,FALSE
?,LOW,NORMAL,FALSE,?,FALSE,NORMAL,FALSE,HIGH,?,FALSE,?,FALSE,FALSE,HIGH,LOW,?
?,HIGH,?,TRUE,HIGH,?,?,FALSE,NORMAL,NORMAL,FALSE,?,FALSE,FALSE,?,LOW,FALSE
FALSE,NORMAL,LOW,?,NORMAL,FALSE,NORMAL,FALSE,HIGH,HIGH,?,HIGH,FALSE,FALSE,NORMAL,?,FALSE
FALSE,NORMAL,NORMAL,FALSE,NORMAL,FALSE,NORMAL,FALSE,LOW,LOW,?,LOW,FALSE,FALSE,?,NORMAL,FALSE
TRUE,HIGH,HIGH,FALSE,?,FALSE,NORMAL,FALSE,?,LOW,FALSE,LOW,TRUE,FALSE,HIGH,?,FALSE
FALSE,HIGH,HIGH,FALSE,HIGH,FALSE,NORMAL,?,NORMAL,HIGH,?,?,FALSE,FALSE,?,LOW,?
FALSE,?,NORMAL,FALSE,?,FALSE,NORMAL,FALSE,?,?,?,?,FALSE,FALSE,NORMAL,LOW,FALSE
?,NORMAL,NORMAL,?,NORMAL,FALSE,NORMAL,FALSE,?,LOW,FALSE,?,?,FALSE,LOW,LOW,FALSE
?,NORMAL,NORMAL,FALSE,NORMAL,?,NORMAL,FALSE,HIGH,HIGH,FALSE,HIGH,?,FALSE,LOW,LOW,?
?,NORMAL,NORMAL,FALSE,NORMAL,FALSE,NORMAL,?,?,HIGH,FALSE,?,FALSE,FALSE,LOW,LOW,?
FALSE,NORMAL,?,FALSE,?,FALSE,NORMAL,FALSE,HIGH,HIGH,FALSE,?,FALSE,?,LOW,LOW,FALSE
?,NORMAL,NORMAL,?,NORMAL,FALSE,NORMAL,FALSE,HIGH,HIGH,FALSE,HIGH,?,FALSE,?,LOW,FALSE
FALSE,?,NORMAL,FALSE,?,FALSE,NORMAL,?,HIGH,HIGH,?,?,?,FALSE,?,?,FALSE
FALSE,?,NORMAL,FALSE,NORMAL,FALSE,HIGH,FALSE,HIGH,?,FALSE,HIGH,FALSE,FALSE,HIGH,LOW,FALSE
FALSE,HIGH,?,TRUE,HIGH,FALSE,?,FALSE,HIGH,HIGH,FALSE,HIGH,FALSE,?,HIGH,LOW,FALSE
FALSE,NORMAL,HIGH,TRUE,HIGH,FALSE,LOW,?,HIGH,HIGH,FALSE,?,FALSE,?,LOW,?,?
FALSE,NORMAL,NORMAL,FALSE,NORMAL,FALSE,LOW,FALSE,?,HIGH,?,HIGH,FALSE,FALSE,HIGH,NORMAL,FALSE
FALSE,NORMAL,HIGH,TRUE,HIGH,FALSE,LOW,?,HIGH,HIGH,FALSE,HIGH,?,FALSE,?,LOW,?
FALSE,?,NORMAL,FALSE,NORMAL,FALSE,NORMAL,FALSE,HIGH,HIGH,?,HIGH,FALSE,FALSE,?,ZERO,FALSE
?,?,HIGH,TRUE,?,?,LOW,?,HIGH,?,FALSE,?,FALSE,FALSE,NORMAL,LOW,?
FALSE,?,NORMAL,FALSE,?,?,NORMAL,FALSE,?,HIGH,FALSE,HIGH,FALSE,FALSE,?,LOW,FALSE
FALSE,NORMAL,?,FALSE,NORMAL,FALSE,?,FALSE,?,HIGH,FALSE,HIGH,FALSE,FALSE,NORMAL,LOW,?
?,?,NORMAL,?,NORMAL,?,NORMAL,FALSE,HIGH,HIGH,FALSE,?,TRUE,FALSE,?,?,FALSE
?,NORMAL,?,FALSE,?,?,?,?,LOW,HIGH,FALSE,HIGH,FALSE,FALSE,LOW,LOW,FALSE
FALSE,?,NORMAL,FALSE,?,?,NORMAL,FALSE,LOW,LOW,?,LOW,?,FALSE,HIGH,?,FALSE
?,HIGH,?,TRUE,?,FALSE,NORMAL,FALSE,HIGH,HIGH,FALSE,?,FALSE,FALSE,NORMAL,NORMAL,FALSE
FALSE,?,LOW,FALSE,NORMAL,FALSE,NORMAL,FALSE,HIGH,HIGH,FALSE,?,?,FALSE,?,ZERO,?
?,NORMAL,NORMAL,FALSE,?,?,NORMAL,FALSE,LOW,LOW,FALSE,NORMAL,FALSE,FALSE,?,LOW,FALSE
FALSE,HIGH,HIGH,TRUE,HIGH,FALSE,NORMAL,FALSE,HIGH,HIGH,FALSE,HIGH,FALSE,?,NORMAL,LOW,?
FALSE,NORMAL,NORMAL,?,NORMAL,FALSE,NORMAL,?,?,LOW,FALSE,LOW,FALSE,?,?,?,FALSE
?,HIGH,?,FALSE,HIGH,FALSE,NORMAL,?,?,HIGH,FALSE,NORMAL,?,FALSE,NORMAL,ZERO,?
?,NORMAL,NORMAL,FALSE,?,FALSE,NORMAL,FALSE,HIGH,?,FALSE,HIGH,TRUE,FALSE,LOW,?,TRUE
?,NORMAL,NORMAL,?,NORMAL,?,NORMAL,FALSE,HIGH,NORMAL,FALSE,?,FALSE,FALSE,NORMAL,LOW,FALSE
?,HIGH,HIGH,?,?,FALSE,NORMAL,FALSE,?,HIGH,FALSE,?,?,FALSE,NORMAL,?,FALSE
?,NORMAL,NORMAL,?,?,?,NORMAL,FALSE,HIGH,HIGH,?,?,TRUE,?,NORMAL,LOW,?
?,?,NORMAL,FALSE,NORMAL,FALSE,NORMAL,FALSE,HIGH,?,?,HIGH,FALSE,FALSE,HIGH,LOW,?
?,NORMAL,NORMAL,?,NORMAL,FALSE,?,?,HIGH,HIGH,FALSE,HIGH,?,?,NORMAL,?,FALSE
FALSE,NORMAL,?,?,NORMAL,FALSE,NORMAL,TRUE,NORMAL,HIGH,?,HIGH,?,FALSE,LOW,NORMAL,?
FALSE,NORMAL,NORMAL,FALSE,NORMAL,FALSE,NORMAL,FALSE,HIGH,NORMAL,TRUE,NORMAL,?,FALSE,HIGH,LOW,?
FALSE,NORMAL,LOW,FALSE,NORMAL,?,NORMAL,TRUE,NORMAL,?,FALSE,HIGH,FALSE,?,HIGH,LOW,FALSE
FALSE,NORMAL,NORMAL,FALSE,NORMAL,?,?,FALSE,HIGH,HIGH,FALSE,?,?,FALSE,NORMAL,LOW,?
FALSE,?,LOW,FALSE,LOW,?,NORMAL,FALSE,?,HIGH,FALSE,LOW,FALSE,FALSE,HIGH,LOW,FALSE
FALSE,HIGH,?,TRUE,?,?,LOW,?,HIGH,?,?,NORMAL,FALSE,FALSE,HIGH,LOW,FALSE
FALSE,NORMAL,NORMAL,FALSE,NORMAL,FALSE,HIGH,?,HIGH,HIGH,FALSE,HIGH,TRUE,?,NORMAL,LOW,?
FALSE,?,LOW,FALSE,LOW,FALSE,?,FALSE,HIGH,HIGH,FALSE,HIGH,FALSE,FALSE,?,LOW,FALSE
FALSE,NORMAL,NORMAL,?,NORMAL,?,NORMAL,?,?,HIGH,?,HIGH,FALSE,?,NORMAL,LOW,FALSE
FALSE,LOW,?,FALSE,NORMAL,?,?,TRUE,NORMAL,HIGH,?,HIGH,?,FALSE,?,LOW,FALSE
FALSE,NORMAL,?,FALSE,NORMAL,?,NORMAL,FALSE,?,?,FALSE,HIGH,?,FALSE,NORMAL,LOW,FALSE
FALSE,?,NORMAL,FALSE,NORMAL,?,NORMAL,FALSE,HIGH,?,?,?,FALSE,FALSE,?,HIGH,FALSE
FALSE,HIGH,HIGH,TRUE,HIGH,FALSE,LOW,FALSE,HIGH,?,FALSE,HIGH,TRUE,FALSE,NORMAL,LOW,FALSE
